url,title,associated-university-institution-company,type,image,category-subject-area,certificate-is-available,description,duration,language,level,prerequisites,price,rating,syllabus,timestamp
https://www.coursera.org/learn/how-things-work,How Things Work: An Introduction to Physics,University of Virginia,course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~how-things-work/XDP~COURSE!~how-things-work.jpeg,Physics and Astronomy,Shareable Certificate,An introduction to physics in the context of everyday objects.,Approx. 14 hours to complete,English,Intermediate Level,-,free,4.8,"Course Introduction ~.~ Start here! ~.~ Skating ~.~ Professor Bloomfield examines the principle of inertia through skate boarding.  Objects at rest tend to remain at rest while objects in motion, tend to remain in motion. Why does a stationary skater remain stationary?  Why does a moving skater tend to continue moving?  How can we describe the fluid, effortless motion of a coasting skater?  How does a skater start, stop, or turn?  Why does a skater need ice or wheels in order to skate? Physics concepts covered include Newton's first and second laws and 5 physical quantities: position, velocity, acceleration, force, and mass. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ Falling Balls ~.~ Professor Bloomfield examines the physics concepts of gravity, weight, constant acceleration, and projectile motion working with falling balls. ~.~ Ramps ~.~ Professor Bloomfield examines the physics concepts of Newton's third law including conserved quantities, support forces, work, energy, and mechanical advantage working with ramps. ~.~ Seesaws ~.~ Professor Bloomfield illustrates the physics concepts of rotational versus translational motion, Newton's law of rotation, and 5 physical quantities: angular position, angular velocity, angular acceleration, torque, and rotational mass using seesaws. ~.~ Wheels ~.~ Professor Bloomfield illustrates the physics concept of frictional forces through experiments with wheels. ~.~ Bumper Cars ~.~ Professor Bloomfield examines the physics concepts of momentum, impulse, angular momentum, angular impulse, and the relationship between potential energy and force using bumper cars. ~.~ Final ~.~ This is the final exam.",2022-07-30T00:36:50Z
https://www.coursera.org/learn/excel-data-analysis-fundamentals,Excel Fundamentals for Data Analysis,Macquarie University,course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~excel-data-analysis-fundamentals/XDP~COURSE!~excel-data-analysis-fundamentals.jpeg,Business Essentials,Shareable Certificate,"As data becomes the modern currency, so the ability to analyse the data quickly and accurately has become of paramount importance. Excel with its extraordinarily broad range of features and capabilities is one of the most widely used programs for doing this. In the first course of our Excel Skills for Data Analysis and Visualization Specialization, you will learn the fundamentals of Excel for data analysis. When you have completed the course, you will be able to use a range of Excel tools and functions to clean and prepare data for analysis; automate data analysis with the help of Named Ranges and Tables; and use logical and lookup functions to transform, link and categorise data.",Approx. 15 hours to complete,English,Intermediate Level,-,free,4.8,"Cleaning and manipulating text ~.~ By the end of this module, you will be an expert in Excel's Text functions. This module discusses ways you can extract information and manipulate data to fulfil specific business requirements. You will develop techniques for working confidently with these Excel functions and unlock the full power of Excel by manipulating and cleaning text data. This is really important because you cannot properly analyse data if it is invalid or in an unsuitable format. You will begin with the mechanics of creating a function, specifying multiple arguments, and then you will look at how to work with text in functions. You will also learn how to use multiple functions in a single formula — a technique known as nesting. The topics you will be learning this week: Functions for Combining Text; Functions for Splitting Text; Combining Text Functions; Cleaning Data & Changing Case; and Removing and replacing unwanted characters. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ Working with numbers and dates ~.~ By the end of this module, you will be an expert in Excel's Date functions. This module discusses ways that you can extract information and manipulate data to fulfil specific business requirements. You will also ~.~ be looking at functions for converting data types: such as text to numbers, dates to text, and then both numbers and text to dates. You will learn to solve the problem of data not being in the correct format, and you will learn how to perform arithmetic operations with dates like you would with numbers, as well as performing calculations with dates. You will also learn some really great functions specifically for solving day-to-day tricky date problems that are required in business such as the WORKDAY, EDATE and EOMONTH functions. The topics you will be learning this week: Converting Data Types; Understanding dates and basic date functions; Generating valid dates; Calculating days between two dates; and Calculating dates from a given date. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ Defined Names for working more effectively with data ~.~ In this module, you will learn about different types of cell referencing: relative cell referencing, absolute cell referencing, and mixed cell referencing. You will then learn about a great Excel functionality, Named Ranges — which is another way of referencing a cell or a range of cells by giving them a sensible name. You will see that named ranges make our formulas much easier to understand and you will also see how it makes them much easier to create — using tools such as Define Name and Create from Selection. You will also learn about Excel's Name Box and the Name Manager. You will learn some exciting Excel functions that allow you to aggregate and summarise data — such as SUMIFS and COUNTIFS, and much more. The topics you will be learning this week: Cell referencing and naming; Creating named ranges; Managing named ranges; Calculations with named ranges; and Automating processes with named ranges. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ Tables for automating data manipulation ~.~ In this module, you will learn that a table in Excel is more like a database of records and fields which contains a set of related information — such as a table of inventory data. You will learn how to create, format, and manage tables, and you will learn how to easily format, select, sort, and filter in a table. You will also learn about the Total Row where you can just pick from a set of automated summarisation functions. You will learn about structured referencing — where you can continue to work with the data in a table, but the formulas look slightly different because tables use a different way to reference cells. You will also learn how to automatically extend tables whenever new data is added. The topics you will be learning this week: Creating, naming and removing tables; Formatting and selecting in tables; Sorting and filtering tables; Performing calculations with structured references; and Automating processes with tables. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ Final assessment ~.~ This is the final assessment of the course and it is worth 25% of your total grade. As this is the final assessment, it requires you to demonstrate the learning objectives from each of the weeks — and thus requires you to demonstrate all the learning objectives of the entire course.",2022-07-30T00:36:50Z
https://www.coursera.org/learn/cinemaxe,Introduction to advanced tomography,Technical University of Denmark (DTU),course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~cinemaxe/XDP~COURSE!~cinemaxe.jpeg,Physics and Astronomy,Shareable Certificate,"In this course you get the chance to get teaching and hands-on experience with the complete workflow of high-resolution tomography analysis. You will get introduced to data acquisition, 3D reconstruction, segmentation and meshing and, finally, 3D modelling of data to extract physical parameters describing mechanical and flow properties. The teaching and the exercises will take place in close interaction with top experts in the field. Exercises will require some basic programming skills, and will be carried out in a common python environment.",Approx. 30 hours to complete,English,-,-,free,4.6,Description of the cases studied throughout the course ~.~  ~.~ Imaging contrast ~.~  ~.~ Computer resources ~.~  ~.~ Closing session ~.~ Short presentation of the instructors and in the Honors part work with other cases,2022-07-30T00:37:12Z
https://www.coursera.org/learn/quantum-optics-single-photon,Quantum Optics 1 : Single Photons,École Polytechnique,course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~quantum-optics-single-photon/XDP~COURSE!~quantum-optics-single-photon.jpeg,Physics and Astronomy,Shareable Certificate,"This course gives you access to basic tools and concepts to understand research articles and books on modern quantum optics. You will learn about quantization of light, formalism to describe quantum states of light without any classical analogue, and observables allowing one to demonstrate typical quantum properties of these states. These tools will be applied to the emblematic case of a one-photon wave packet, which behaves both as a particle and a wave. Wave-particle duality is a great quantum mystery in the  words of Richard Feynman. You will be able to fully appreciate real experiments demonstrating wave-particle duality for a single photon, and applications to quantum technologies based on single photon sources, which are now commercially available. The tools presented in this course will be widely used in our second quantum optics course, which will present more advanced topics such as entanglement, interaction of quantized light with matter, squeezed light, etc...",Approx. 33 hours to complete,English,-,-,free,4.8,"Quantization of light: one mode ~.~ In this first lesson, you will discover what is canonical quantization,  apply it to the quantization of a single mode of the electromagnetic field, and find that it behaves as a quantum harmonic oscillator. The notion of photon will then naturally emerge, as well as the weird but fundamental notion of vacuum fluctuations. ~.~ One photon state in a single mode: particle-like behaviour ~.~ In this lesson, you will discover how the quantum optics formalism leads to the particle-like behaviour of a one photon wave-packet. For this, you will have to learn the quantum optics expressions of the simple and joint photodetection signals. A comparison with the semi-classical expressions will illustrate the necessity of quantum optics. ~.~ One photon interference: Wave-Particle duality ~.~ In this lesson, you will address the fascinating question of a single photon interfering with itself, by calculating the interference pattern for a single photon launched into a Mach-Zehnder interferometer. In order to do it you will first learn how to treat a beam-splitter in quantum optics, a very important tool that you need to know. You will also learn that when you want to describe an optical instrument in quantum optics, it is very useful to master its classical optics description. This lesson is an opportunity to think about the mysterious concept of wave-particle duality, and about the power of the quantum formalism, which can deal consistently with two behaviours apparently contradictory . ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ Multimode quantized radiation: quantum optics in a real lab ~.~ In the real world there is nothing like purely monochromatic radiation. A correct description of radiation necessarily involves several modes. In this lesson, you will learn how canonical quantization can be easily generalized to the case of several modes, and how  various observables or important quantities introduced in the single mode case are expressed in the multimode case. Beyond the formalism that you must learn to be able to read papers and books describing real situtations, you will encounter in this lesson some intriguing features of the quantum formalism: firstly, the unbelievably large size of the space of states, which is the reason for the unlimited potential power of quantum information; secondly, the question of infinities, a problem which was solved by the general procedure of renormalization. Note that optional readings are proposed as resources of some lectures. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ One photon sources in the real world ~.~ One photon sources are important components in quantum optics, both in research laboratories and in applied quantum technologies. The lesson of this week will present the various kinds of one-photon sources available today, from heralded one photon sources to one photon sources on demand. You will learn how  to use the multimode formalism presented in a previous lesson, to describe one-photon wave packets, in particular in the case of a spontaneously emitted photon. You will start with the presentation of a theoretical  tool much used in  quantum optics, the Heisenberg formalism. It will allow you to discover the formula expressing the probability of a double detection at two different times. You will also learn some `tricks of the trade' about Fourier transforms. ~.~ Wave-particle duality for a single photon in the real world ~.~ You are now ready to develop the description of a real experiment , which was the first one to reveal directly the dual nature -- wave and particle, of a real single photon wave-packet. You will not only be able to describe, with the formalism you have learned, both the particle-like and the wave-like behaviors, but you will also see how to take into account the  features of a real experiment, which is never perfect. Last and not least, we will have the opportunity to think about the notions of wave-particle duality and complementarity, which should be not confused, and about thethe statement of Feynman, who named wave-particle duality  “a great quantum mystery”. I will try to convince you that when one identifies a mysterious behavior, one should not complain, but rather explore the possibility that something new and interesting can emerge from that mystery. ~.~ One-photon based quantum technologies ~.~ In this lesson, you will discover two quantum technologies based on one photon sources. Quantum technologies allow one to achieve a goal in a way qualitatively different from a classical technology aiming at the same goal. For instance, quantum cryptography is immune to progress in computers power, while many classical cryptography methods can in principle be broken when we have more powerful computers. Similarly, quantum random number generators yield true random numbers, while classical random number generators only produce pseudo-random numbers, which might be guessed by somebody else than the user. This lesson is also an opportunity to learn two important concepts in quantum information: (i) qubits based on photon polarization; (ii) the celebrated no-cloning theorem, at the root of the security of quantum cryptography.",2022-07-30T00:37:27Z
https://www.coursera.org/learn/capstone-mars-mission,Spacecraft Dynamics Capstone: Mars Mission,University of Colorado Boulder,course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~capstone-mars-mission/XDP~COURSE!~capstone-mars-mission.jpeg,Physics and Astronomy,Shareable Certificate,"The goal of this capstone spacecraft dynamics project is to employ the skills developed in the rigid body Kinematics, Kinetics and Control courses.  An exciting two-spacecraft mission to Mars is considered where a primary mother craft is in communication with a daughter vehicle in another orbit.  The challenges include determining the kinematics of the orbit frame and several desired reference frames, numerically simulating the attitude dynamics of the spacecraft in orbit, and implementing a feedback control that then drives different spacecraft body frames to a range of mission modes including sun pointing for power generation, nadir pointing for science gathering, mother spacecraft pointing for communication and data transfer.  Finally, an integrated mission simulation is developed that implements these attitude modes and explores the resulting autonomous closed-loop performance.",Approx. 44 hours to complete,English,Advanced Level,-,free,4.7,"Introduction to the Mission ~.~ The goal of this capstone spacecraft dynamics project is to employ the skills developed in the rigid body kinematics, kinetics and control courses.  An exciting two-spacecraft mission to Mars is considered where a primary mother craft is in communication with a daughter vehicle in another orbit.  The challenges include determining the kinematics of the orbit frame and several desired reference frames, numerically simulating the attitude dynamics of the spacecraft in orbit, and implementing a feedback control that then drives different spacecraft body frames to a range of mission modes including sun pointing for power generation, nadir pointing for science gathering, mother spacecraft pointing for communication and data transfer.  Finally, an integrated mission simulation is developed that implements these attitude modes and explores the resulting autonomous closed-loop performance. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ Orbits ~.~ Tasks 1 and 2 use three-dimensional kinematics to create the mission related orbit simulation and the associated orbit frames.  The introductory step ensures the satellite is undergoing the correct motion, and that the orbit frame orientation relative to the planet is being properly evaluated. ~.~ Reference Frame Orientation ~.~ Tasks 3 through 5 create the required attitude reference frame for the three attitude pointing modes called sun-pointing, nadir-pointing and GMO-pointing.  The reference attitude frame is a critical component to ensure the feedback control drives the satellite to the desired orientation.  The control employed remains the same for all three pointing modes, but the performance is different because different attitude reference frames are employed. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ Attitude Evaluation and Simulator ~.~ Tasks 6 through 7 create simulation routines to first evaluate the attitude tracking error between a body-fixed frame and a particular reference frame of the current attitude mode.  Next the inertial attitude dynamics is evaluated through a numerical simulation to be able to numerically analyze the control performance. ~.~ Complete the Mission ~.~ Tasks 8-11 simulate the closed-loop attitude performance for the three attitude modes.  Tasks 8 through 10 first simulate a single attitude at a time, while tasks 11 develops a comprehensive attitude mission simulation which considers the attitude modes switching autonomously as a function of the spacecraft location relative to the planet. Please note that the time it will take you to complete this module and the requisite tasks has increased from prior modules.",2022-07-30T00:37:27Z
https://www.coursera.org/learn/spacecraft-dynamics-kinematics,Kinematics: Describing the Motions of Spacecraft,University of Colorado Boulder,course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~spacecraft-dynamics-kinematics/XDP~COURSE!~spacecraft-dynamics-kinematics.jpeg,Physics and Astronomy,Shareable Certificate,"The movement of bodies in space (like spacecraft, satellites, and space stations) must be predicted and controlled with precision in order to ensure safety and efficacy. Kinematics is a field that develops descriptions and predictions of the motion of these bodies in 3D space. This course in Kinematics covers four major topic areas: an introduction to particle kinematics, a deep dive into rigid body kinematics in two parts (starting with classic descriptions of motion using the directional cosine matrix and Euler angles, and concluding with a review of modern descriptors like quaternions and Classical and Modified Rodrigues parameters). The course ends with a look at static attitude determination, using modern algorithms to predict and execute relative orientations of bodies in space.",Approx. 28 hours to complete,English,Advanced Level,-,free,4.9,"Introduction to Kinematics ~.~ This module covers particle kinematics. A special emphasis is placed on a frame-independent vectorial notation. The position velocity and acceleration of particles are derived using rotating frames utilizing the transport theorem. ~.~ Rigid Body Kinematics I ~.~ This module provides an overview of orientation descriptions of rigid bodies. The 3D heading is here described using either the direction cosine matrix (DCM) or the Euler angle sets.  For each set the fundamental attitude addition and subtracts are discussed, as well as the differential kinematic equation which relates coordinate rates to the body angular velocity vector. ~.~ Rigid Body Kinematics II ~.~ This module covers modern attitude coordinate sets including Euler Parameters (quaternions), principal rotation parameters, Classical Rodrigues parameters, modified Rodrigues parameters, as well as stereographic orientation parameters.  For each set the concepts of attitude addition and subtraction is developed, as well as mappings to other coordinate sets. ~.~ Static Attitude Determination ~.~ This module covers how to take an instantaneous set of observations (sun heading, magnetic field direction, star direction, etc.) and compute a corresponding 3D attitude measure.  The attitude determination methods covered include the TRIAD method, Devenport's q-method, QUEST as well as OLAE.  The benefits and computation challenges are reviewed for each algorithm. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL",2022-07-30T00:37:27Z
https://www.coursera.org/projects/moqadema-le-physic-al3ab-video-be-estkhdam-moharak-al3ab-unity,مقدمة لفيزياء ألعاب الفيديو باستخدام محرك ألعاب Unity,Coursera Project Network,guided project,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~moqadema-le-physic-al3ab-video-be-estkhdam-moharak-al3ab-unity/XDP~COURSE!~moqadema-le-physic-al3ab-video-be-estkhdam-moharak-al3ab-unity.jpeg,Software Development,-,-,-,-,-,-,-,-,ازاى تتعامل مع Unity Game Engine والـPhysical Components فيه ~.~ ازاى تعمل أول C# Script فى Unity ~.~ ازاى تخلى كرة الـBowling تتحرك فى اتجاه الـPins وتخبطهم باستعمال قوة فيزيائية ~.~ ازاى تخزن مجموعة من الـRigidbodies فى List ~.~ ازاى تعمل Explosion Force و Torque Force على مجموعة Rigidbodies ~.~ Visual Studio & Unity Linking,2022-07-30T00:37:46Z
https://www.coursera.org/projects/linearer-nichtlineare-finite-elemente-analyse-mit-simscale,Linearer & Nichtlineare Finite Elemente Analyse mit SimScale,Coursera Project Network,guided project,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~linearer-nichtlineare-finite-elemente-analyse-mit-simscale/XDP~COURSE!~linearer-nichtlineare-finite-elemente-analyse-mit-simscale.jpeg,Mechanical Engineering,-,-,-,-,-,-,-,-,Problemstellung & Intro ~.~ Einführung SimScale ~.~ Lineare Analyse & Randbedingungen ~.~ Nichtlineare Analyse ~.~ Geometrie Ändern & Meshing ~.~ Result Control & Post-Processing,2022-07-30T00:37:46Z
https://www.coursera.org/projects/netzkonvergenzstudie-finite-elemente-methode,Netzkonvergenzstudien in der Finiten Elemente Methode,Coursera Project Network,guided project,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~netzkonvergenzstudie-finite-elemente-methode/XDP~COURSE!~netzkonvergenzstudie-finite-elemente-methode.jpeg,Mechanical Engineering,-,-,-,-,-,-,-,-,Einführung zu SimScale & Intro FEM ~.~ Geometrien ~.~ Simulation ~.~ Vernetzung / Meshing ~.~ Post-Processing ~.~ FEM Tips,2022-07-30T00:37:46Z
https://www.coursera.org/projects/stromungsimulation-einer-kreiselpumpe,Strömungsimulation einer Kreiselpumpe,Coursera Project Network,guided project,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~stromungsimulation-einer-kreiselpumpe/XDP~COURSE!~stromungsimulation-einer-kreiselpumpe.jpeg,Mechanical Engineering,-,-,-,-,-,-,-,-,Einfürhung SimScale & Intro ~.~ CAD Modell vorbereiten & Analysetyp wählen ~.~ Randbedingungen & Material zuweisen ~.~ Vernetzung ~.~ Simulation starten ~.~ Post-Processing,2022-07-30T00:38:19Z
https://www.coursera.org/learn/black-holes-astro-101,Astro 101: Black Holes,University of Alberta,course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~black-holes-astro-101/XDP~COURSE!~black-holes-astro-101.jpeg,Physics and Astronomy,Shareable Certificate,What is a black hole? Do they really exist? How do they form? How are they related,Approx. 18 hours to complete,English,Beginner Level,-,free,4.8,"Introduction to Black Holes ~.~ Hello and welcome to the first module of Astro 101! In this module, you will become familiar with the basic structure of a black hole, learn the terminology used to describe them, and explore the history of black hole physics. ~.~ Life and Death of a Star ~.~ Stars are the progenitors of black holes. In this module the student will learn about the lifecycle of stars, how stars produce energy, and how they radiate away energy. We will explore the death of stars, and what is produced by the death of stars, on all scales ; from the building blocks of life (carbon) to black holes. ~.~ The Structure of Spacetime ~.~ What happens if you travel close to the speed of light? What happens to the passage of time as you fall towards a black hole? This module will explore relativity. We look at the many ways black holes affect the universe around them from discussions of reference frames through to the change in the passage of time as you approach a black hole. ~.~ Sizing Up Black Holes ~.~ So far discussion has focussed on either the general case for black holes, of the stellar mass variety (endpoint of a star's life). In this module students will explore the various sizes of black holes and their measurable properties. Students will learn that there are four major types of astrophysical black holes (primordial/mini black hole’s, stellar mass, intermediate mass and supermassive black holes),  and discover current theories on their formation, and what might feed them. Students will also gain an knowledge of ‘no-hair’ theorem and gravitational lensing. We will also explore the formation of supermassive black holes, intermediate mass black holes, and mini black holes in particle accelerators. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL ~.~ Approaching a Black Hole ~.~ What would you see as you approached a black hole, using a black hole binary as a vehicle to explore black holes? In this module students will follow material as it is transferred from a companion star to a black hole via Roche lobe overflow or wind fed accretion. They will then follow that material down through the accretion disc to explore tidal forces to learn about the ways in which black holes can rip apart surrounding material. This material will then pass through the innermost stable orbit of the disc, before falling in. Students will also get the opportunity to look at jets - the outflow of material from the innermost regions of this structure. ~.~ Module Objective: Introduce properties of black holes from the outside in, through the context of a journey into the event horizon of a black hole. What would we see as we are far away? What will we see and experience as we get closer? What is a disc? What is a jet? ~.~ Crossing the Event Horizon ~.~ Module Description: What would happen if you fell into a black hole? In this module students continue on their journey through a black hole binary system, from the innermost stable orbit of the accretion disc to the singularity itself. Students will learn about the structure of a basic black hole, as well as rotating black holes. Students will explore the concept of wormholes and singularities.                          Module Objectives: Students will learn about the innermost region around a black hole, about its lack of surface and about the presence and definition of an event horizon. Students will also explore the impact that spin can have on this region, and how it is measured. Finally they will look inside the event horizon to discover the basic concepts of singularities and wormholes. ~.~ Inside a Black Hole ~.~ What is in a black hole? This module will start to explore the theoretical side of black hole physics.  You will receive a basic introduction to relevant topics of Quantum Mechanics and thermodynamics with the aim of understanding current black hole debates among the giants of the field. ~.~ Hunting for Black Holes ~.~ If black holes absorb all light, how do we see them? In this module, you will explore how astronomers observe real black holes, from studies of accretion discs and jets to the study of material orbiting a black hole. ~.~ Our Eyes in the Skies ~.~ Black holes change over time. This module will focus on how and why black holes change as well as how we look for these changes. ~.~ Riding the Gravity Wave ~.~ How do you study a black hole that has no visible companion? In this module the student will be introduced to gravitational radiation. With the 2016 LIGO discovery of gravitational waves, a whole new branch of astronomy has been opened.",2022-07-30T00:38:19Z
https://www.coursera.org/learn/astrobiology-exploring-other-worlds,Astrobiology: Exploring Other Worlds,University of Arizona,course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~astrobiology-exploring-other-worlds/XDP~COURSE!~astrobiology-exploring-other-worlds.jpeg,Physics and Astronomy,Shareable Certificate,"How are astronomers approaching their search for life in the universe? What have we learned from the surge of exoplanets discoveries? How likely is it that Earth does not host the only life in the Universe? In this course we explore the field of astrobiology, an emerging multidisciplinary field. Progress in astrobiology is driven by telescopes on the ground and in space, and by new insights on how life emerged on Earth and its diversity. The topics in this course range from the science of how exoplanets are detected, to the chemistry that supports the argument that the ingredients for life are common in the Universe.",Approx. 24 hours to complete,English,Beginner Level,-,free,4.9,"Planets in the Solar System and Beyond ~.~ Students will learn about planet formation by examining our own solar system and how these basic principles apply to exoplanets (planets around other stars). ~.~ Hunting for Exoplanets ~.~ Students will learn about how astronomers look for planets around other stars, why it is so difficult to find them, and what we can learn about the properties of planets from each detection method. ~.~ Habitability ~.~ Students will learn about the features of stars and exoplanets that might promote the development of life outside of Earth. ~.~ Life ~.~ Students will learn about the biological history of Earth, how life can develop and thrive in extreme conditions, and where else in the universe life might exist. ~.~ Emerging Complex Life and Intelligence ~.~ Students will learn about the development of complex organisms on Earth and the biological processes that led to species evolving intelligence. ~.~ SETI and Cosmic Companionship ~.~ Students will learn about the possibilities of finding intelligence species on other planets, and the challenges of interplanetary and interspecies communication and exploration.",2022-07-30T00:38:19Z
https://www.coursera.org/learn/einstein-relativity,Understanding Einstein: The Special Theory of Relativity,Stanford University,course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~einstein-relativity/XDP~COURSE!~einstein-relativity.jpeg,Physics and Astronomy,Shareable Certificate,"In this course we will seek to “understand Einstein,” especially focusing on the special theory of relativity that Albert Einstein, as a twenty-six year old patent clerk, introduced in his “miracle year” of 1905. Our goal will be to go behind the myth-making and beyond the popularized presentations of relativity in order to gain a deeper understanding of both Einstein the person and the concepts, predictions, and strange paradoxes of his theory. Some of the questions we will address include: How did Einstein come up with his ideas? What was the nature of his genius? What is the meaning of relativity? What’s “special” about the special theory of relativity? Why did the theory initially seem to be dead on arrival? What does it mean to say that time is the “fourth dimension”? Can time actually run more slowly for one person than another, and the size of things change depending on their velocity? Is time travel possible, and if so, how? Why can’t things travel faster than the speed of light? Is it possible to travel to the center of the galaxy and return in one lifetime? Is there any evidence that definitively confirms the theory, or is it mainly speculation? Why didn’t Einstein win the Nobel Prize for the theory of relativity?",Approx. 81 hours to complete,English,Beginner Level,-,free,4.9,"Introduction to the Course, and Einstein in Context ~.~ Week 1: Introduction to the Course, and Einstein in Context ~.~ Events, Clocks, and Reference Frames ~.~ Week 2: Events, Clocks, and Reference Frames ~.~ Ethereal Problems and Solutions ~.~ Week 3: Ethereal Problems and Solutions ~.~ The Weirdness Begins ~.~ Week 4: The Weirdness Begins ~.~ Spacetime Switches ~.~ Week 5: Spacetime Switches ~.~ Breaking the Spacetime Speed Limit ~.~ Week 6: Breaking the Spacetime Speed Limit ~.~ Paradoxes to Ponder ~.~ Week 7: Paradoxes to Ponder ~.~ To the Center of the Galaxy and Back ~.~ Week 8: To the Center of the Galaxy and Back",2022-07-30T00:38:43Z
https://www.coursera.org/learn/spacecraft-dynamics-kinematics,Kinematics: Describing the Motions of Spacecraft,University of Colorado Boulder,course,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~spacecraft-dynamics-kinematics/XDP~COURSE!~spacecraft-dynamics-kinematics.jpeg,Physics and Astronomy,Shareable Certificate,"The movement of bodies in space (like spacecraft, satellites, and space stations) must be predicted and controlled with precision in order to ensure safety and efficacy. Kinematics is a field that develops descriptions and predictions of the motion of these bodies in 3D space. This course in Kinematics covers four major topic areas: an introduction to particle kinematics, a deep dive into rigid body kinematics in two parts (starting with classic descriptions of motion using the directional cosine matrix and Euler angles, and concluding with a review of modern descriptors like quaternions and Classical and Modified Rodrigues parameters). The course ends with a look at static attitude determination, using modern algorithms to predict and execute relative orientations of bodies in space.",Approx. 28 hours to complete,English,Advanced Level,-,free,4.9,"Introduction to Kinematics ~.~ This module covers particle kinematics. A special emphasis is placed on a frame-independent vectorial notation. The position velocity and acceleration of particles are derived using rotating frames utilizing the transport theorem. ~.~ Rigid Body Kinematics I ~.~ This module provides an overview of orientation descriptions of rigid bodies. The 3D heading is here described using either the direction cosine matrix (DCM) or the Euler angle sets.  For each set the fundamental attitude addition and subtracts are discussed, as well as the differential kinematic equation which relates coordinate rates to the body angular velocity vector. ~.~ Rigid Body Kinematics II ~.~ This module covers modern attitude coordinate sets including Euler Parameters (quaternions), principal rotation parameters, Classical Rodrigues parameters, modified Rodrigues parameters, as well as stereographic orientation parameters.  For each set the concepts of attitude addition and subtraction is developed, as well as mappings to other coordinate sets. ~.~ Static Attitude Determination ~.~ This module covers how to take an instantaneous set of observations (sun heading, magnetic field direction, star direction, etc.) and compute a corresponding 3D attitude measure.  The attitude determination methods covered include the TRIAD method, Devenport's q-method, QUEST as well as OLAE.  The benefits and computation challenges are reviewed for each algorithm. ~.~ SHOW ALL SYLLABUS ~.~ SHOW ALL",2022-07-30T00:38:44Z
